atclNo,atclNm,rletTpNm,tradTpNm,flrInfo,prc,rentPrc,hanPrc,spc1,spc2,direction,lat,lng,atclFetrDesc,tagList,bildNm,town
2427316966,잠실푸르지오발라드,오피스텔,월세,12/17,5000,230,"5,000",59,37.54,동향,37.514687,127.108496,신축첫입주l넓은2룸l풀옵션l사업자호실l전세권설정가능,"['2년이내', '역세권', '소형평수']",A동,송파구 방이2동
2427394100,엘루이시티,오피스텔,월세,10/16,200,99,200,33,17.45,동향,37.515103,127.108086,0즉시입주0신축급0잠실역가까운0,"['10년이내', '역세권', '소형평수']",1동,송파구 방이2동
2427397819,호수임광,아파트,매매,10/10,99000,0,"9억 9,000",77,59.78,남향,37.51006,127.107431,즉시입주가 실전용18 주차시설용이 남향채광전망뷰아주좋음 내부시설구양호,"['25년이상', '탑층', '방세개', '화장실한개']",102동,송파구 방이2동
2425981946,중소형사무실,사무실,월세,B1/4,2000,160,"2,000",142,119.01,남향,37.510037,127.11133,,"['25년이상', '역세권', '지하층']",,송파구 방이2동
2427474405,중소형사무실,사무실,월세,3/6,5000,320,"5,000",199,165,남동향,37.513223,127.108152,송파구청 인근 I 룸 인테리어 I 석촌호수 인접,"['25년이내', '융자금없는', '중층', '주차가능']",,송파구 방이2동
2427459455,중소형사무실,사무실,월세,2/7,3000,190,"3,000",72,56.2,북동향,37.511036,127.109852,I 실17 I 신축 I 대로변 I 단독층 I 엘베 유,"['2년이내', '역세권', '지상층(1층제외)', '주차가능']",,송파구 방이2동
2427418465,빌라,빌라,월세,3/5,20000,40,2억,47,40.94,남서향,37.512551,127.110983,송파나루역 준신축 깔끔한 투룸 대출0 보증0 주차0 전세전환0,"['15년이내', '융자금없는', '역세권']",,송파구 방이2동
2427421706,빌라,빌라,전세,3/5,27000,0,"2억 7,000",47,40.94,남동향,37.512551,127.110983,송파나루역 깔끔한 준신축 각종대출O 보증보험O 주차O ,"['15년이내', '융자금없는', '역세권']",,송파구 방이2동
2427412599,빌라,빌라,월세,2/3,2000,100,"2,000",46,42,남동향,37.512479,127.111261,방이먹자 인근 깔끔하고 공간좋은 다가구 투룸 주차O 빠른입주O,"['25년이상', '역세권', '소형평수']",,송파구 방이2동
2427400920,중소형사무실,사무실,월세,3/4,2000,110,"2,000",262,59.5,남서향,37.508889,127.111643,"전용18, 송파나루초역세 에이스","['25년이상', '융자금적은', '역세권', '고층']",,송파구 방이2동
2427400661,중소형사무실,사무실,월세,3/4,1000,110,"1,000",114,46.2,북서향,37.510916,127.108614,"전용14, 주택형, 송리단길위치","['25년이상', '융자금적은', '역세권', '고층']",,송파구 방이2동
2427354369,중소형사무실,사무실,월세,1/6,2000,200,"2,000",61,23.2,북서향,37.51209,127.113667,"전용7, 1층 무권리 대로변","['10년이내', '융자금없는', '역세권', '1층']",,송파구 방이2동
2427329114,중소형사무실,사무실,월세,4/6,5000,350,"5,000",199,171.9,남동향,37.513223,127.108152,"전용52 잠실역, 송파구청 인근 룸5인테리어 사무실 임대","['25년이내', '중층', '주차가능', '천장에어컨']",,송파구 방이2동
2427289503,잠실리시온,오피스텔,매매,10/23,38000,0,"3억 8,000",80,43.05,남동향,37.514718,127.107364,석촌호수 롯데타워 롯데월드몰 분리형 1.5룸 주차편리,"['25년이내', '역세권', '세대분리', '방한개']",1동,송파구 방이2동
2427363801,일반상가,상가,매매,2/28,350000,0,35억,520,280,북향,37.511557,127.108207,석촌호수 앞  2층 상가 매매,"['25년이내', '역세권', '지상층(1층제외)', '주차가능']",,송파구 방이2동
2427400358,중소형사무실,사무실,월세,2/5,5000,650,"5,000",230,200,남동향,37.509571,127.111444,"전용 65, 송파나루역 코앞 대로변","['25년이상', '융자금적은', '역세권', '중층']",,송파구 방이2동
2427363971,일반상가,상가,월세,B1/5,3000,170,"3,000",144,100,북동향,37.510987,127.109971,ON 위치甲 시설甲 PT샵 시설 인수,"['25년이상', '역세권', '지하층', '주차가능']",,송파구 방이2동
2427324330,중소형사무실,사무실,월세,4/8,7500,750,"7,500",298,231.5,남서향,37.513199,127.107954,"롯데타워, 석촌호수 경관을 품은 효율적인 공간구조의 사무실 최적지","['25년이상', '융자금없는', '역세권', '중층']",,송파구 방이2동
2427284242,중소형사무실,사무실,월세,4/6,6000,350,"6,000",121,99,남서향,37.51135,127.110382,송파나루 역세권 I 광대로변 I 전용테라스,"['10년이내', '융자금없는', '테라스', '역세권']",,송파구 방이2동
2427343510,일반상가,상가,월세,B1/7,5000,350,"5,000",276,198.3,북서향,37.513119,127.114306,송파나루역 초역세권 대로변 상가,"['25년이내', '융자금적은', '역세권', '지하층']",,송파구 방이2동
2427284203,중소형사무실,사무실,월세,3/7,5000,360,"5,000",184,152,북서향,37.513119,127.114306,9호선 더블역세권 I 냉난방 완비 I 수려한 외관,"['25년이내', '융자금없는', '역세권', '중층']",,송파구 방이2동
2427328224,중소형사무실,사무실,월세,3/6,5000,350,"5,000",199,171.9,남동향,37.513223,127.108152,"전용52 잠실역, 송파구청 인근 룸5인테리어 사무실 임대","['25년이내', '중층', '주차가능', '천장에어컨']",,송파구 방이2동
2427363552,일반상가,상가,월세,1/6,2000,180,"2,000",45,42,북향,37.510062,127.109374,ON 입지甲 송리단 메인 최고 잘 되는 자리,"['25년이내', '역세권', '1층', '관리비10만원이하']",,송파구 방이2동
2427341103,중소형사무실,사무실,월세,2/5,5000,650,"5,000",230,197,서향,37.509571,127.111444,"현장O,정확한정보,대형사무실 송파나루역 대로변2층","['25년이상', '역세권', '중층', '주차가능']",,송파구 방이2동
2427340981,일반상가,상가,월세,1/5,10000,1100,1억,186,160,남동향,37.509571,127.111444,"실사진O 송파나루역 초역세권, 대로변 노출도 최상","['25년이상', '역세권', '1층', '주차가능']",,송파구 방이2동
2427324752,중소형사무실,사무실,월세,4/4,1000,90,"1,000",52,52.8,북동향,37.509485,127.113241,전용15 송파나루역세권 대로변 직사각형구조 깔끔 사무실,"['25년이상', '역세권', '고층', '관리비10만원이하']",,송파구 방이2동
2427334196,중소형사무실,사무실,월세,3/6,10000,640,1억,199,171.9,남동향,37.513223,127.108152,"전용104 잠실역, 송파구청 인근 인테리어有 연층 사무실 임대","['25년이내', '중층', '주차가능', '천장에어컨']",,송파구 방이2동
2427343946,중소형사무실,사무실,월세,4/5,1000,90,"1,000",177,66.12,북동향,37.513714,127.108259,"전용 20, 잠실역세권, 채광 우수","['25년이상', '융자금적은', '고층', '관리비20만원이하']",,송파구 방이2동
2427325152,중소형사무실,사무실,월세,3/4,1000,90,"1,000",33,33,북동향,37.509485,127.113241,전용10 송파나루역세권 대로변 직사각형구조 깔끔 사무실,"['25년이상', '역세권', '고층', '관리비10만원이하']",,송파구 방이2동
2427284295,중소형사무실,사무실,월세,2/7,3000,190,"3,000",72,52,북동향,37.511036,127.109852,석촌호수 인접 I 순수 화이트 감성 I 송파나루역,"['2년이내', '융자금적은', '역세권', '지상층(1층제외)']",,송파구 방이2동
2427248126,트윈레이크팰리스빌,오피스텔,매매,8/9,41000,0,"4억 1,000",54,37.45,남동향,37.511014,127.107512,석촌호수인접 남향 깨끗한 투룸오피스텔 매매,"['10년이내', '역세권', '소형평수']",에이동,송파구 방이2동
2427117316,현대레이크빌,오피스텔,매매,3/23,32000,0,"3억 2,000",89,33.8,북서향,37.510731,127.106891,석촌호수 뷰가 보이는 잘 나오지 않는 귀한 매매,"['25년이내', '방한개', '화장실한개']",1동,송파구 방이2동
2427109903,호수임광,아파트,전세,6/10,65000,0,"6억 5,000",109,84.87,남동향,37.51006,127.107431,급전세 매물 저렴한 전세가 올수리 즉시 입주 가능,"['25년이상', '올수리', '방세개']",102동,송파구 방이2동
2427181243,잠실리버리치,오피스텔,월세,10/17,3000,130,"3,000",43,27.41,남서향,37.51514,127.114023,업무용 신축 스타일러까지 풀옵션,"['2년이내', '역세권', '소형평수', '화장실한개']",1동,송파구 방이2동
2427096774,잠실리버리치,오피스텔,월세,5/17,3000,230,"3,000",67,42.09,북서향,37.51514,127.114023,"전입가능, 주거용 I 넓은 투룸 I 건조기, 스타일러 등 풀옵션","['2년이내', '융자금없는', '역세권']",1동,송파구 방이2동
2427172717,잠실리버리치,오피스텔,월세,9/17,3000,240,"3,000",67,42.09,북서향,37.51514,127.114023,업무용 O 보증금조율 O 귀한 역세권 투룸,"['2년이내', '역세권', '화장실한개']",1동,송파구 방이2동
2427180548,잠실리버리치,오피스텔,월세,3/17,2000,140,"2,000",43,27.41,남동향,37.51514,127.114023,업무용 빠른입주가능 신축 분리형 1.5룸,"['2년이내', '역세권', '세대분리']",1동,송파구 방이2동
2427241602,잠실리버리치,오피스텔,월세,14/17,5000,200,"5,000",67,42.09,북서향,37.51514,127.114023,업무용 O 보증금조율 O 귀한 역세권 투룸,"['2년이내', '역세권', '화장실한개']",1동,송파구 방이2동
2427107578,잠실푸르지오발라드,오피스텔,월세,15/16,5000,225,"5,000",59,37.54,남향,37.515137,127.108314,"전입가능,고층,잠실역세권,루프탑,프리미엄 오피스텔,풀옵션,커뮤니티시설완비","['2년이내', '역세권', '소형평수']",B동,송파구 방이2동
2427105739,잠실푸르지오발라드,오피스텔,월세,4/16,30000,20,3억,30,18.84,남향,37.515137,127.108314,"잠실역세권,루프탑,프리미엄 오피스텔,풀옵션,커뮤니티시설완비","['2년이내', '역세권', '소형평수']",B동,송파구 방이2동
2427237895,잠실푸르지오발라드,오피스텔,월세,7/17,5000,250,"5,000",59,37.54,남서향,37.514687,127.108496,"신축첫입주,전입x,풀옵션전세주거서비스,커뮤니티시설 등 갖춘 하이엔드급","['2년이내', '역세권', '소형평수']",A동,송파구 방이2동
2427119159,호수임광,아파트,전세,9/10,65000,0,"6억 5,000",109,84.75,남향,37.51006,127.107431,즉시입주가능 부분수리조건,"['25년이상', '방세개', '화장실두개']",102동,송파구 방이2동
2427173878,잠실리버리치,오피스텔,월세,5/17,3000,230,"3,000",67,42.09,북서향,37.51514,127.114023,전입O 건조기 스타일러 O 풀옵션 귀한 투룸 월세,"['2년이내', '역세권', '화장실한개']",1동,송파구 방이2동
2427046901,중소형사무실,사무실,월세,4/5,5000,400,"5,000",163,132,남동향,37.511341,127.112514,ON 사진有 송파나루역1분  강력추천 사무실 최상급 인테리어,"['25년이상', '역세권', '고층', '주차가능']",,송파구 방이2동
2427078372,잠실리버리치,오피스텔,매매,5/17,46000,0,"4억 6,000",43,27.46,남동향,37.51514,127.114023,"저렴한매매,풀옵션,실거주가능,건조기,김치냉장고,고급자재,트리플역세권","['2년이내', '역세권', '화장실한개']",1동,송파구 방이2동
2427231080,잠실푸르지오발라드,오피스텔,전세,7/16,45000,0,"4억 5,000",59,37.54,남서향,37.515137,127.108314,"신축첫입주,보증보험가능,최상주거서비스,커뮤니티시설 등 갖춘 하이엔드급","['2년이내', '역세권', '소형평수', '화장실한개']",B동,송파구 방이2동
2427052718,아주리센센트럴파크,오피스텔,매매,11/15,32000,0,"3억 2,000",53,28.88,남서향,37.515366,127.113912,전세낀 투룸매매,"['10년이내', '역세권', '화장실한개', '소형평수']",1동,송파구 방이2동
2427234176,효성올림픽카운티(주상복합),아파트,매매,6/18,35000,0,"3억 5,000",53,38.7,서향,37.514943,127.114601,"넓은원룸,역세권좋은위치, 편리한인프라,","['25년이내', '역세권', '필로티', '소형평수']",1동,송파구 방이2동
2427275040,중소형사무실,사무실,월세,17/21,1000,65,"1,000",49,26.22,북향,37.515403,127.107476,업무시설 입주협의 가능 송파구청 사거리 접근성 최강  사무실 강력추천,"['25년이내', '융자금없는', '역세권', '고층']",,송파구 방이2동
2427259507,잠실리시온,오피스텔,매매,15/23,55000,0,"5억 5,000",99,53.3,서향,37.514718,127.107364,"최대10억보증보험,초역세권,석촌호수한강뷰,로얄라인,풀옵션,일부수리,세안고","['25년이내', '역세권', '방한개', '화장실한개']",1동,송파구 방이2동
2427069693,중소형사무실,사무실,월세,3/5,2500,270,"2,500",148,120,남동향,37.51353,127.108984,"현장사진 有,실36,다른매물비교는 다나와오피스","['25년이상', '융자금없는', '중층', '관리비20만원이하']",,송파구 방이2동
2427215020,일반상가,상가,월세,1/5,10000,480,1억,65,65,남동향,37.511869,127.113771,P 실20 무권리 임대인 확인매물 방이시장 초입 1층상가,"['25년이상', '역세권', '1층', '관리비20만원이하']",,송파구 방이2동
2427146847,중소형사무실,사무실,월세,3/6,5000,320,"5,000",199,180,남동향,37.513223,127.108152,송파구청 대로라인 전용54 EV 룸3 가성비 최상사무실,"['25년이내', '융자금없는', '중층', '주차가능']",,송파구 방이2동
2427126360,중소형사무실,사무실,월세,2/5,10000,1000,1억,367,367,서향,37.50996,127.113412,NB 통임대 O 송파나루역 초역세권 신축 첫입주 O 코너 건물 O,"['2년이내', '역세권', '중층', '주차가능']",,송파구 방이2동
2427122891,중소형사무실,사무실,월세,4/4,1000,90,"1,000",49,49,동향,37.509485,127.113241,9호선 송파나루역 1분거리 가성비 사무실,"['25년이상', '융자금없는', '역세권', '고층']",,송파구 방이2동
2427052903,중소형사무실,사무실,월세,3/4,2000,110,"2,000",262,59.5,남향,37.508889,127.111643,송파나루역 역세권 가성비,"['25년이상', '역세권', '고층', '관리비10만원이하']",,송파구 방이2동
2427222639,일반상가,상가,월세,4/4,2000,210,"2,000",47,29.15,남동향,37.515301,127.110348,신축에이급첫입주 모든업종가능,"['2년이내', '역세권', '고층', '관리비10만원이하']",,송파구 방이2동
2427059082,일반상가,상가,월세,1/5,5000,700,"5,000",60,55.72,북동향,37.511219,127.114728,유동 많은 방이시장 중심 1층 무권리 자리,"['4년이내', '융자금적은', '역세권', '1층']",,송파구 방이2동
2427037477,중소형사무실,사무실,월세,4/5,2000,180,"2,000",111,86,북서향,37.514432,127.10983,ON 사진有 통유리창 전망 엘리베이터 4층 단독사용 사무실 상가,"['25년이내', '고층', '관리비20만원이하', '주차가능']",,송파구 방이2동
2427058834,일반상가,상가,월세,4/5,5000,350,"5,000",163,135,남동향,37.511341,127.112514,"주인직접의뢰, 역세권,대표실,회의실,리모델링건물 , 전용40","['25년이상', '융자금적은', '역세권', '고층']",,송파구 방이2동
2427185129,효성올림픽카운티(주상복합),아파트,매매,6/18,61000,0,"6억 1,000",77,56.22,남서향,37.514943,127.114601,집주인매물 올수리 입주 올림픽공원 02 422 2288 .,"['25년이내', '올수리', '역세권', '방한개']",1동,송파구 방이2동
2427202127,중소형사무실,사무실,월세,3/6,5000,320,"5,000",199,166,남향,37.513223,127.108152,"I 실50 I 한 층 단독 I 냉난방기완비 I 2,8호선 잠실역 I","['25년이내', '중층', '주차가능', '엘리베이터']",,송파구 방이2동
2427048571,일반상가,상가,월세,1/4,30000,2200,3억,686,545.4,동향,37.509705,127.112789,송파나루역 초역세 통임대 리모델링 건물 브랜딩 홍보 가능,"['25년이상', '역세권', '1층', '주차가능']",,송파구 방이2동
2427069155,중소형사무실,사무실,월세,B1/5,3000,300,"3,000",222,175,남동향,37.51353,127.108984,"현장사진 有,실53,다른매물비교는 다나와오피스","['25년이상', '융자금없는', '지하층', '관리비20만원이하']",,송파구 방이2동
2427232016,중소형사무실,사무실,월세,2/7,3000,190,"3,000",72,56.2,북동향,37.511036,127.109852,I 실17 I 신축 I 대로변 I 단독층 I 엘베 유,"['2년이내', '역세권', '지상층(1층제외)', '주차가능']",,송파구 방이2동
2427087299,일반상가,상가,월세,1/5,5000,500,"5,000",103,99.17,북서향,37.510757,127.10963,복층카페｜단독테라스｜송리단길상권,"['4년이내', '테라스', '역세권', '1층']",,송파구 방이2동
2427075768,빌라,빌라,월세,2/5,28000,7,"2억 8,000",39,29.92,동향,37.513211,127.112533,송파나루역 도보3분  풀옵션 엘베  방이 크고 아주 깔끔한 준신축투룸,"['10년이내', '역세권', '화장실한개']",,송파구 방이2동
2427028723,오피스텔,사무실,월세,21/21,1000,80,"1,000",85,45.2,남동향,37.515403,127.107476,전용13.6P 송파구청역초역세권 소형사무실,"['25년이내', '역세권', '고층', '주차가능']",,송파구 방이2동
2427126157,중소형사무실,사무실,월세,3/5,5000,350,"5,000",124,115.7,서향,37.50996,127.113412,NB 클릭시사진O 초역세권 신축 첫입주 O 코너 건물 O,"['2년이내', '역세권', '중층', '주차가능']",,송파구 방이2동
2427185366,중소형사무실,사무실,월세,4/6,5000,320,"5,000",199,166,남향,37.513223,127.108152,"I 실50 I 한 층 단독 I 냉난방기완비 I 2,8호선 잠실역 I","['25년이내', '중층', '주차가능', '엘리베이터']",,송파구 방이2동
2427004007,중소형사무실,사무실,월세,3/5,5000,350,"5,000",182,148.8,남동향,37.51353,127.108984,KD 최우수사무소l 실사진O l  잠실더블역세권 l 가성비굿 l 네모반듯,"['25년이상', '융자금없는', '중층', '관리비20만원이하']",,송파구 방이2동
2426956156,빌라,빌라,전세,저/4,20000,0,2억,42,42.23,남서향,37.512345,127.110036,저렴하고 방큰 2룸.주차.대출.보증보험.송파나루역 도보4분.,"['25년이내', '역세권', '소형평수']",,송파구 방이2동
2427000005,중소형사무실,사무실,월세,4/5,1000,78,"1,000",43,36.88,서향,37.508657,127.107453,KD 최우수사무소 l 실사진O l 석촌역인근 l 내부화장실 l 수도가스o,"['25년이내', '역세권', '고층', '관리비10만원이하']",,송파구 방이2동
2426996250,잠실리시온,오피스텔,매매,7/23,69500,0,"6억 9,500",104,55.99,동향,37.514718,127.107364,,"['25년이내', '역세권', '화장실한개']",1동,송파구 방이2동
2426829576,더엘라소프잠실,오피스텔,월세,15/16,5000,160,"5,000",53,29.6,남동향,37.5153,127.110302,전입가능 더앨라소프 신축 풀옵션 1.5룸,"['2년이내', '역세권', '소형평수']",1동,송파구 방이2동
2426871500,일반원룸,원룸,월세,3/6,1000,77,"1,000",29,24.34,남서향,37.512174,127.109929,잠실역 도보이용 교통편리한 임대사업자 원룸.,"['15년이내', '융자금없는', '역세권']",,송파구 방이2동
2426885229,호수임광,아파트,전세,1/10,68000,0,"6억 8,000",109,84.87,남향,37.51006,127.107431,모던하고 심플한 인테리어로 올 수리된 집,"['25년이상', '올수리', '1층']",102동,송파구 방이2동
2426831657,집앤사잠실프리미어,오피스텔,월세,12/18,3000,200,"3,000",64,38.9,남동향,37.515549,127.108448,사업자호실 잠실역과 위치 좋은 신축 오피스텔,"['2년이내', '융자금적은', '역세권']",1동,송파구 방이2동
2426930999,일반원룸,원룸,월세,고/5,1000,58,"1,000",26,23.01,북서향,37.514553,127.111252,한성백제역.잠실역세권 풀옵션원룸.,"['25년이내', '융자금없는', '역세권']",,송파구 방이2동
2426879543,일반원룸,원룸,월세,2/7,1000,80,"1,000",25,25,남동향,37.511368,127.110773,"잠실역,송파나루역,가성비원룸,풀옵션,","['15년이내', '융자금없는', '역세권']",,송파구 방이2동
2426933825,아주리센센트럴파크,오피스텔,매매,11/15,32000,0,"3억 2,000",53,28.88,남서향,37.515366,127.113912,풀옵션 투룸 전세안고 매매,"['10년이내', '역세권', '소형평수', '화장실한개']",1동,송파구 방이2동
2426885443,엘루이시티,오피스텔,월세,5/16,1000,80,"1,000",33,17.45,동향,37.515103,127.108086,전입가능 잠실역 최단거리,"['10년이내', '역세권', '화장실한개']",1동,송파구 방이2동
2426814612,잠실리시온,오피스텔,매매,7/23,38000,0,"3억 8,000",80,43.05,서향,37.514718,127.107364,실입주가능 석촌호수앞 넓은1.5룸 더블 역세권역,"['25년이내', '역세권', '방한개']",1동,송파구 방이2동
2426893705,빌라,빌라,매매,4/4,61000,0,"6억 1,000",80,76.79,남향,37.511666,127.111563,BEST9호선송파나루역 교통편리 올림픽공원 방이시장 인프라 굿,"['25년이상', '역세권', '탑층', '방세개']",,송파구 방이2동
2426814782,일반상가,상가,월세,1/5,5000,240,"5,000",43,43.05,남향,37.508915,127.112837,무권리 가시성좋은 대로변 이면상가 송파나루역도보3분 ,"['10년이내', '융자금없는', '역세권', '1층']",,송파구 방이2동
2426820256,집앤사잠실프리미어,오피스텔,매매,10/18,72000,0,"7억 2,000",73,43.61,남향,37.515549,127.108448,,"['2년이내', '역세권', '방두개', '화장실한개']",1동,송파구 방이2동
2426945485,일반상가,상가,월세,B1/4,3000,200,"3,000",131,121,동향,37.515099,127.110933,방이동 핫플 주점 상권 내부화장실 有 권리저렴,"['25년이상', '역세권', '지하층', '관리비20만원이하']",,송파구 방이2동
2426929263,단지내상가,상가,월세,4/4,2000,180,"2,000",43,26.48,동향,37.515301,127.110348,신축첫입주 업종협의가능 보증금협의가,"['2년이내', '역세권', '고층', '주차가능']",,송파구 방이2동
2426907692,빌라,빌라,전세,중/5,26000,0,"2억 6,000",28,22.85,북동향,37.513134,127.112809,I 신축 풀옵션 1.5룸 I 주차 O 대출 O 보증보험 O,"['4년이내', '역세권', '화장실한개', '소형평수']",,송파구 방이2동
2426851586,일반상가,상가,월세,1/4,3000,200,"3,000",36,33,남서향,37.515099,127.110933,"방이먹자 무권리 .미용실,카페,꼬치구이,탕호루 적합","['25년이상', '융자금없는', '역세권', '1층']",,송파구 방이2동
2426673074,잠실리버리치,오피스텔,월세,4/17,2000,125,"2,000",43,27.41,북서향,37.51514,127.114023,"깔끔 1.5룸 I 풀옵션 I 업무용, 사업자 등록 I 신축급  I","['2년이내', '역세권', '소형평수']",1동,송파구 방이2동
2426766242,더엘라소프잠실,오피스텔,월세,9/16,3000,150,"3,000",53,29.6,북동향,37.5153,127.110302,"전호실보유,사업자등록가능,프리미엄신축","['2년이내', '역세권', '소형평수']",1동,송파구 방이2동
2426802569,중소형사무실,사무실,월세,3/3,5000,300,"5,000",143,125.62,북서향,37.508476,127.111831,AEGIS 실38 송리단길 인근 리모델링 첫입주 상가사무실,"['25년이상', '융자금없는', '역세권', '고층']",,송파구 방이2동
2426758101,잠실리버리치,오피스텔,전세,17/17,52000,0,"5억 2,000",67,42.09,서향,37.51514,127.114023,전세자금대출 가능 l 보증보험 가능 l 즉시입주가능 ,"['2년이내', '역세권', '탑층']",1동,송파구 방이2동
2426681126,올림픽파크존,오피스텔,매매,4/10,15500,0,"1억 5,500",47,25.78,서향,37.515332,127.113601,I 더블역세권 I 면적 대비 착한 매매가 I,"['25년이내', '역세권', '화장실한개']",1동,송파구 방이2동
2426716366,잠실푸르지오발라드,오피스텔,전세,7/17,47000,0,"4억 7,000",59,37.54,남서향,37.514687,127.108496,"잠실역세권,루프탑,프리미엄 오피스텔,풀옵션,커뮤니티시설완비","['2년이내', '역세권', '소형평수']",A동,송파구 방이2동
2425302285,중소형사무실,사무실,월세,2/7,10000,654,1억,163,144,남향,37.509874,127.109702,송리단길 메인O 신축 첫입주O 건물외관 굿O,"['2년이내', '테라스', '역세권']",,송파구 방이2동
2426716664,잠실푸르지오발라드,오피스텔,전세,4/16,48000,0,"4억 8,000",59,37.54,남향,37.515137,127.108314,"잠실역세권,루프탑,프리미엄 오피스텔,풀옵션,커뮤니티시설완비","['2년이내', '역세권', '소형평수']",B동,송파구 방이2동
2426716479,잠실푸르지오발라드,오피스텔,전세,8/17,120000,0,12억,91,58.01,남향,37.514687,127.108496,"완벽한조망권,잠실역세권,루프탑,프리미엄 오피스텔,풀옵션,커뮤니티시설완비","['2년이내', '역세권', '화장실한개']",A동,송파구 방이2동
2426804759,일반상가,상가,월세,2/3,5000,300,"5,000",147,125.62,북서향,37.508476,127.111831,AEGIS 실38 송리단길 인근 리모델링 첫입주 상가사무실,"['25년이상', '융자금없는', '역세권', '중층']",,송파구 방이2동
2426680140,잠실리버리치,오피스텔,월세,9/17,3000,230,"3,000",67,42.09,북서향,37.51514,127.114023,"럭셔리 풀옵션 I 넓은투룸 I 업무용, 사업자등록 I 역세권 I","['2년이내', '역세권', '화장실한개']",1동,송파구 방이2동
2426717580,잠실리버리치,오피스텔,월세,9/17,5000,240,"5,000",67,42.09,남서향,37.51514,127.114023,뷰 좋고 채광 좋은 투룸 오피스텔,"['2년이내', '역세권', '화장실한개']",1동,송파구 방이2동
2426761561,엘루이시티,오피스텔,매매,6/16,25500,0,"2억 5,500",45,24.27,남서향,37.515103,127.108086,소액갭투자 잠실역가까운넓은원룸 트리플역세권  임차수요풍부,"['10년이내', '역세권', '화장실한개', '소형평수']",1동,송파구 방이2동
2426723148,대형사무실,사무실,월세,5/6,3000,300,"3,000",196,165.29,북서향,37.513132,127.108635,"실50p, 룸6개, 인테리어 깔끔, 탕비실, 시스템 냉난방, 가성비 최고","['25년이내', '융자금적은', '역세권', '고층']",,송파구 방이2동
2426702357,중소형사무실,사무실,월세,5/6,3000,300,"3,000",196,165.27,북서향,37.513132,127.108635,실사진O 잠실역 도보권 석촌호수 룸5개 채광우수,"['25년이내', '역세권', '고층', '주차가능']",,송파구 방이2동
2426723611,중소형사무실,사무실,월세,4/5,4500,300,"4,500",119,99.17,남서향,37.50996,127.113412,AEGIS 실30 송파나루역 인근 신축 상가 사무실,"['2년이내', '융자금없는', '역세권', '고층']",,송파구 방이2동
2426752166,일반상가,상가,월세,1/5,5000,550,"5,000",103,48.82,남동향,37.510757,127.10963,송리단길 상권. 테라스와 지하층 연층 같이 임차. 인테리어 승계 가능,"['4년이내', '테라스', '역세권', '1층']",,송파구 방이2동
2426752160,빌라,빌라,전세,1/4,20000,0,2억,57,42.23,남서향,37.512345,127.110036,"버팀목대출,보증보험,넓은2룸,","['25년이내', '역세권', '1층']",,송파구 방이2동
